date,username,text
3/14/2023 11:52,Transasia_1,"We are so grateful to the dedication of our partner in Turkey, Endro Health Saglik AS, at a time of great humanitarian need. They have truly proven that Lab Automation can be made accessible anywhere and in any condition!
#ErbaPartners #Turkeyearthquake #Syriaearthquake #ivd https://t.co/8YaYSmTGfB"
3/14/2023 17:06,PaulSmi57207589,"Our prayers thoughts and support are with the people of Turkey and Syria, who have been devastated by the earthquakes. No matter how small, please help and donate to one of the supporting charities.
#TurkeySyriaEarthquake"
3/14/2023 17:18,khaleejtimes,"@DWTCOfficial @HHShkMohd @DXBMediaOffice @emiratesrc 📸Children of the royal family packed relief supplies for the Turkey-Syria earthquakes victims at the Dubai World Trade Centre 

#UAE #Dubai #TurkeySyriaEarthquake #ReliefEfforts 

https://t.co/A5zJNaYfQk https://t.co/Rbst8TynfD"
3/14/2023 19:00,Hammad_053,"On the direction of the government of Khyber Pakhtunkhwa 8,000 reliefs for the earthquake victims of Turkey and Syria left for Port Qasim
#TurkeySyriaEarthquake #kpkupdates #ZamanPark #BreakingNews #SmokeSprite #Lahore #توشہ_خانہ #ImranKhan #AamirKhan #bachelor
#زمان_پارک_پُہنچو https://t.co/oWiBPs5az7"
3/14/2023 19:07,shahid9430,"Relief goods dispatched for #Turkey and #Syria_earthquake affectees.

#TurkeySyriaEarthquake 
#กราดยิง 
#Oscars 
#loveisland 
#الاتحاد_الفيحاء 
#gtbank 
#bachelor 
#onlyconnect 
#HBDLokeshKanagaraj 
#apologizetocravity 
#AamirKhan https://t.co/hpxNXLjpKm"
3/14/2023 20:44,AmbitionPR_,"Our client, risk management company @Resilinc, spoke to @supplymgmt earlier this month about the impact of the Turkey-Syria earthquake on supply chains, and how long they estimate it will take to recover.

#supplychain #TurkeySyriaEarthquake

https://t.co/eKZc6MuEQv"
3/14/2023 22:32,QuantectumG,"The Mw7.8 #TurkeySyriaEarthquake was the largest #earthquake in Turkey and Syria since 1950. The second largest in #Turkey was Mw7.6 in 1999.

Read more about 5 largest #earthquakes in Turkey: https://t.co/qXfCCFl2bv"
3/14/2023 23:20,664122HelpEarth,"Recent News Of The Earthquake in Turkey.

on 02/06/2023 in Turkey Syria a Earthquake of the magnitude of 7.8 on the Richter scale has been noted as one of the worst eathquakes to happen.
51003 deaths. The earthquake also triggered a tsunami.  #TurkeySyriaEarthquake #earthquakes https://t.co/7ynZL1mjEb"
3/15/2023 1:20,lucadalzilio,"Together with @DocTerremoto, we wrote a Comment on the recent earthquake doublet in Turkey and Syria for @CommsEarth. Let's hope these events serve as a reminder to prioritize building and seismic codes for a safer future. #TurkeySyriaEarthquake 

https://t.co/icC59YP1FZ"
3/15/2023 2:06,ema_kravanja,"Last 48 hours to enter the Monologues for Turkey &amp; Syria! Check out my submission below &amp; leave it a clap (if you like it)  😄
https://t.co/acDIA7BVTy
  #TurkeyEarthquake #turkeyearthquake2023 @FlairBoxCo #turkey_earthquake #syria_earthquake"
3/15/2023 2:19,NAHAR_RELIEF,Rehabilitation is the most critical need for the earthquake-affected people in Turkey and Syria. NAHAR is working on rehabilitation. Please donate generously. #naharrelief #TurkeyEarthquake https://t.co/xrGFO4T1jR
3/15/2023 2:58,Wholesale_Nuts,"The recent earthquake that struck Turkey and Syria impacted the food industry. This article is on the effect on nut and dried fruit production. Our thoughts are with those affected.  #TurkeySyriaEarthquake #turkeysyriaearthquake2023 #Hazelnuts #apricots
https://t.co/zSubwiYeuC"
3/15/2023 3:32,nymedcollege,"The NYMC community raised more than $2,500 and collected donations of bedding, winter clothes, non-perishable food items, medical supplies and more to provide relief for the victims of the earthquake in Turkey and Syria. #NYMC #TurkeySyriaEarthquake https://t.co/Pf4njPdrt1 https://t.co/JNbIQDhEJu"
3/15/2023 12:15,GulfNewsVideo,#Video: #UAE volunteers provide relief and support to #earthquake  victims in #Turkey and #Syria: https://t.co/WcdfP9YBIr @gulf_news  #TurkeySyriaEarthquake https://t.co/nllUBpRZip
3/15/2023 21:53,Photospice,our print sale benefit sale for earthquake  efforts in #Turkey and #Syria is live - and we're in @voguemagazine https://t.co/wJnjkcM6Sj   #earthquake #TurkeySyriaEarthquake https://t.co/37saYxdDe1
6/4/2023 11:08,nmatini,"@YusufErim34 @Aeternum7 What about being seated just behind Aliyev? 

Another cheap move by Turkey. 

Similar to when Armenia sent earthquake aid they made sure to distribute a photo showing the trucks passing  by a monument that denies the #Armeniangenocide and commemorates the Turkish “victims.”"
6/4/2023 11:13,blueeye61145693,"@MarianaBaabar @CMShehbaz Massive earth quake could not stop election in turkey ,but here conspiracies after conspiracies. Such a lame excuse .indeed ppl like her beneficiaries"
6/4/2023 12:07,Ayan10900,"Prime Minister Shehbaz Sharif on Friday promised further aid to Turkey as he vowed to provide ""maximum assistance"" for the country's post-earthquake rehabilitation and reconstruction efforts.A 7.8 magnitude earthquake that hit the region in the middle .
#PMShehbazinTurkiye"
6/4/2023 12:35,abt_live,The Aleppo electronic artists using #music to heal in Gaziantep https://t.co/MzCOKpuibD #ArtsandCulture #Earthquakes #Features #MiddleEast #Syria #Syriax27sWar #Turkey #TurkeySyriaEarthquake
6/4/2023 12:57,DeanRudkin,"288 people died in a India Train crash but hardly bothered much if you won't because you wanna be bothered about me and what about me when 50,000 died in the Turkey Earthquake so to talk about this year as an a absolute joke in 2023 on a free is for puking jike!!"
6/4/2023 13:05,shivajiva,"@NilofarAyoubi Hundreds have died in the accident. At such sites there will be tremendous medical and logistic challenges. This India was the first to send it's crew to Turkey and Syria during recent earthquake. Instead of helping, sharing such UNVERIFIED videos is CANNIBALISM."
6/4/2023 14:46,Nervana_1,"From earthquake to hail and flash floods.
This is is #Ankara—the capital of the beloved Sultan 

#Turkey"
6/4/2023 15:26,GRoinas,"@kalllllenberger @IliasVancity @BMoon_bee @TobiasBillstrom @NATO Ukraine can build nothing decent without western help! Otherwise we wouldn’t send anything.
The wealth of the people is measured by the GDP per capita. Do you know where Turkey stands? 
You are as advanced as your infrastructure. See how good that was in the recent earthquake."
6/4/2023 15:47,XiPingMe1,"@adityasinghdel @Ravisutanjani @AshwiniVaishnaw And why not? World leaders are responsible for deaths, be it Erodan in Turkey for poor handling of earthquake or Putin for taking his people to war. Lapse in judgements do happen its part of life but that cannot mean you are not accountable."
6/4/2023 16:25,Bookworm369,Earthquake disaster in Syria: Give what you can to help the White Helmets save lives https://t.co/iQDpO7uopE Turkey makes it very difficult for aid to reach Syrians who continue to suffer from the earthquake. They need our help.
6/4/2023 16:42,Rashmi9S2RK0,"@Abuk_alt @AdiUvacha @rupomm717 They should deserve same punished. But some of these people are happy not on muslim death, Before earthquake turkey is against India. But India help them."
6/4/2023 17:34,Sarahhshhshh,"@CMShehbaz If you went to Turkey, then you should hv asked @RTErdogan how they managed to hold the elections in such a bad situation. THEY JUST HAD MULTIPLE EARTHQUAKES FEW MONTHS AGO"
6/4/2023 17:50,YanarDokunan,"12 hrs ago #earthquake 4.2 has hit Diyarbak?r, Turkey, 5.0km, 23:25 BST (KRDAE) https://t.co/ULKLBvub5l https://t.co/XPmEd8KvOf"
6/4/2023 18:00,fmworldmissions,Middle East: Pray for the people of Turkey and Syria as they continue to recover and rebuild following the devastating earthquake in February.
6/4/2023 18:00,FourPawsUK,"The devastating earthquake in Türkiye &amp; Syria left so many helpless animals at risk, including this poor little pup.  

We had to act fast and bring him to Turkey for surgery, but we’re pleased to let you know the operation was a success and he's on his way to recovery! ???? https://t.co/1yPmJaAw05"
6/4/2023 20:25,WAR_2023,"86% inflation, Turkey was forced to receive aid from the EU AND US in the amount of $90 million for earthquake victims, in exchange erdogan promised to accept Sweden into NATO"
6/5/2023 0:02,MarstonJohn1899,@hurdurmasta it wasn't about Zionists nd pagans it was ur hate towards Us hindus. Your comment clearly shows your insensitivity nd your replies shows your tiny intellect happens when you all you do is daydream about heaven. We PAGANS helped you monotheists during earthquake in turkey
6/5/2023 1:14,rajat00745,"@rrichcord @ssgeos One doubt Mr. Richard.
Few months ago Mr. Frank forecasted about the earthquake in Turkey Syria with the closest magnitude. He was very sure at that time while forecasting. How can this be possible?
Was their any specific signal which led him to forecast so accurately?
And now??"
6/5/2023 2:11,Shaun_Chen,"The 13th annual ME4UNICEF charity gala adds to the nearly $300,000 raised for @UNICEFCanada to protect children worldwide &amp; this year’s fundraiser is helping those affected by the 2023 Turkey–Syria earthquake, thanks to @Merit_Education https://t.co/nAyPm51VMx"
6/5/2023 2:16,TogethernessUSA,"A surprise letter from @KingsCollege_PA a student’s fundraising to help Syria/Turkey @earthquake this @fundraising was the effort of 1 student his name is Lieth Abdulrahman, is a pro baseball team member. #TogethernessUS board is grateful to Lieth’s efforts suggestion fundraiser https://t.co/wgg4VKtDgd"
6/5/2023 2:27,interpolusa,"@MiddleEastEye If Erdogan does not understand that the Kremlin is directly related to the terrible earthquake in Turkey, then I feel sorry for him."
6/5/2023 3:06,rymo1069,@sigmawhalegrind forgot about the turkey earthquake incident...
6/5/2023 3:22,Sonya999888,@SlavFreeSpirit And the Serbs were bending over backwards to help Turkey when they had their earthquake...This is the thanks you get.
6/5/2023 3:23,eylul_luu,"It has been four months since the devastating earthquakes had taken place in Turkey, my country; yet people cannot find food to eat, clean water to drink, or a shelter to stay. We call ourselves a civilized nation. civilized, my ass. Haven't you learned anything?"
6/5/2023 3:45,cliffsmith23,"@socialiststeve6 @Richard56417082 China had been quietly helping out around the world, with things like emergency aid to Turkey after the earthquake in February. All the US has done is sell weapons and threaten everyone. The US needs to become the world's good guy again."
6/5/2023 3:52,everydayonee,"Contribute (v); to give something, especially money, in order to provide or achieve something together with other people.
- She has already contributed 50.000 dollars to people that are losted their all wealth at the earthquake in Turkey."
6/5/2023 4:32,the_sirfang,ONE OF THE FEW BUILDINGS IN TURKEY TO MAKE IT THROUGH THE EARTHQUAKES THIS YEAR. https://t.co/ZWz221cPZo
6/5/2023 5:07,Micailic0Mica,@3rd3miri @huyukbld Disgusting country #turkey @RTErdogan #stopcrueltytoanimals #dogs helped search for survivors in earthquake you didn’t deserve them! #karma
6/5/2023 5:23,EastMedMonitor,"2/2 
?Turkey’s woeful economy gives the West leverage through its influence with international financial institutions and the EU customs union. Recovering from the earthquake, which killed 50,000 people, will be a long, painful and expensive process"
6/5/2023 5:37,simon_wickenden,"@ChirpyChet If you have £5 spare: wateraid, local food bank, Crises in Yemen, War on Want, Turkey earthquake, local women’s refuge, Oxfam, RNLI, RIPB, White Helmets, MSF, Gorillas in Rwanda, Shelter, Big Issue, Sane, MIND or any other good cause based on being human but please not Fartage."
6/5/2023 6:09,Kira19904,"@VP Tornadoes and hurricanes in the United States, typhoons in the Pacific, the recent earthquake in Turkey and the earthquake in Chile in 1960 can be studied."
6/5/2023 6:19,Conserv27546602,This islamist responded after 2 days and not tagged any govt Officials. Where as india responded within 12 hours of earth quake and humble to contact turkey govt official.
6/5/2023 6:48,MittyNBA,@retrojeffhoops You should’ve seen some of the stuff anti Sengun fans sent them about the earthquakes in Turkey. There’s always two sides to the story.
6/5/2023 7:03,NormanB39802821,"This is the part where the people who are responsible for ensuring the enforcement of regulations, having failed to do so, “round up the usual suspects”. Like the Building Regs in Turkey after the earthquake. https://t.co/QWSX1EtiRX"
6/5/2023 7:54,ReasonOverDogma,"Interesting sequence of events, no?

-2017: Turkey capital city mayor warns that his country is targeted for politically-motivated attacks via manmade Earthquakes.
-2022: Turkey blocks NATO expansion
-2023: Turkey suffers Earthquake so bad, it's the deadliest event in its history https://t.co/1Maf7Zh7P8"
6/5/2023 8:09,rajyavardhan30,@ibrahim35748735 @RTErdogan And when turkey was having earthquake india was helping  turkey and your people that hindu for you
6/5/2023 9:09,lord_devlin,"@Aristos_Revenge How about being buried under an earthquake or something? I heard lately that people under rubble such as the war in Ukraine or the earthquake in Turkey can survive for a long, long time before dying. I'd rather suffocate immediately tbh"
6/5/2023 11:04,DCeduk,@TayyanEl Is this the part of the map that the israel pretended to help Turkey disaster of the earth quake but stealing it out?
6/5/2023 12:31,AlphaTrish73,"@spooniechels @nrxia Have you seen the great chasm forming in Turkey  from earthquakes? Africa is splitting. The earth was once a large land mass and that over a relatively short amount of time the continents were broken apart and shifted, people &amp; animals migrated. ??@ Venice &amp; the Mediterranean."
6/5/2023 12:49,AurayDeBretagne,@graveyworld @K4Yeshua @NASA @TedLogan1010 @BillSEsquire_11 Quite the same phenomenon than in Turkey right before the big earthquake. Blue beam Project ?
6/5/2023 12:52,RoadHound,"@Indian10000000 By this logic the earthquake in Taliban ruled Afghanistan or floods in Pakistan or Earthquake in Turkey and Syria meant the world was in their side?  This is ridiculous. Why is he not commenting on China, Egypt, Saudi boycotting the G20 meeting in Srinagar ? What happened then?"
6/5/2023 13:00,PublicIssues,"Today we #StayandPray for Turkey following their elections. God, we pray for healing and unity in a divided country still recovering from the devastating earthquake. May wisdom and compassion guide this new term. https://t.co/I013Lk5IEg"
6/5/2023 13:16,MikeWel61647760,"@AurayDeBretagne @graveyworld @K4Yeshua @NASA @TedLogan1010 @BillSEsquire_11 It’s a rocket! And it didn’t happen before the earthquake in Turkey, another lie you fell for"
6/5/2023 14:03,AdamLeventhal,"Hatayspor were worst hit team by the Turkey earthquakes. They lost 7 staff members including Christian Atsu who scored a last minute winner just hours before the disaster.

1st in series of special reports about impact on football &amp; life for @TheAthleticFC
https://t.co/baEMoWyDFl"
6/5/2023 14:21,Aeternum7,"More about ""random"" coincidences 

Anadolu showed #Armenia|n trucks with humanitarian aid for #Turkey (after the earthquake) -  background is so-called ""Memorial and Museum of Martyred Turks Massacred by Armenians"". https://t.co/KJdqg638gB"
6/5/2023 14:45,TheAthleticFC,"""We think about what we lost before going to bed every night and feel the sadness. 

""The emptiness makes it more painful day by day.""

@AdamLeventhal visited Hatayspor, a club fighting through its sadness after Turkey’s devastating earthquakes."
6/5/2023 15:02,BerkleyBearNews,‘The emptiness makes it more painful’ – Christian Atsu’s club after Turkey’s devastating earthquakes #news #topstories #fútbol https://t.co/UPm1WYna9r
